"state","mmwr_year","mmwr_week","cases"
"MD",2021,27,458
"MD",2021,28,751
"MD",2021,29,1247
"MD",2021,30,2196
"MD",2021,31,3674
"MD",2021,32,5465
"MD",2021,33,6511
"MD",2021,34,7349
"MD",2021,35,8446
"MD",2021,36,7181
"MD",2021,37,8372
"MD",2021,38,8426
"MD",2021,39,8506
"MD",2021,40,8192
"MD",2021,41,7499
"MD",2021,42,5972
"MD",2021,43,5399
"MD",2021,44,4973
"MD",2021,45,5033
"MD",2021,46,5906
"MD",2021,47,6661
"MD",2021,48,6789
"MD",2021,49,9766
"MD",2021,50,11223
"MD",2021,51,24742
"MD",2021,52,59245
"MD",2022,1,96123
"MD",2022,2,90295
"MD",2022,3,54861
"MD",2022,4,31561
"MD",2022,5,15325
"MD",2022,6,9106
"MD",2022,7,5047
"MD",2022,8,4650
"MD",2022,9,3810
"MD",2022,10,2294
"MD",2022,11,2039
"MD",2022,12,1972
"MD",2022,13,2154
"MD",2022,14,2725
"MD",2022,15,3703
"MD",2022,16,4935
"MD",2022,17,5892
"MD",2022,18,7585
"MD",2022,19,10923
"MD",2022,20,14974
"MD",2022,21,15887
"MD",2022,22,15319
"MD",2022,23,10643
"MD",2022,24,9765
"MD",2022,25,8943
"MD",2022,26,10013
"MD",2022,27,9561
"MD",2022,28,10837
"MD",2022,29,10932
"MD",2022,30,11382
"MD",2022,31,11200
"MD",2022,32,10767
"MD",2022,33,9530
"MD",2022,34,8673
"MD",2022,35,7424
"MD",2022,36,6483
"MD",2022,37,6705
"MD",2022,38,6367
"MD",2022,39,5655
"MD",2022,40,4722
"MD",2022,41,4315
"MD",2022,42,4476
"MD",2022,43,4141
"MD",2022,44,4869
"MD",2022,45,4364
"MD",2022,46,4675
"MD",2022,47,4293
"MD",2022,48,4132
"MD",2022,49,6608
"MD",2022,50,6641
"MD",2022,51,7535
"MD",2022,52,5879
"MD",2023,1,7972
"MD",2023,2,8079
"MD",2023,3,5407
"MD",2023,4,5653
"MD",2023,5,4824
"MD",2023,6,4502
"MD",2023,7,4206
"MD",2023,8,3501
"MD",2023,9,3081
"MD",2023,10,2670
"MD",2023,11,2431
"MD",2023,12,1944
"MD",2023,13,2100
"MD",2023,14,1741
"MD",2023,15,1372
"MD",2023,16,1357
"MD",2023,17,1341
"MD",2023,18,1074
"MD",2023,19,1159
"ME",2020,4,0
"ME",2020,5,0
"ME",2020,6,0
"ME",2020,7,0
"ME",2020,8,0
"ME",2020,9,0
"ME",2020,10,0
"ME",2020,11,0
"ME",2020,12,35
"ME",2020,13,107
"ME",2020,14,161
"ME",2020,15,234
"ME",2020,16,232
"ME",2020,17,137
"ME",2020,18,148
"ME",2020,19,199
"ME",2020,20,261
"ME",2020,21,304
"ME",2020,22,318
"ME",2020,23,280
"ME",2020,24,221
"ME",2020,25,199
"ME",2020,26,182
"ME",2020,27,273
"ME",2020,28,166
"ME",2020,29,121
"ME",2020,30,143
"ME",2020,31,144
"ME",2020,32,127
"ME",2020,33,78
"ME",2020,34,164
"ME",2020,35,154
"ME",2020,36,180
"ME",2020,37,145
"ME",2020,38,228
"ME",2020,39,230
"ME",2020,40,218
"ME",2020,41,214
"ME",2020,42,208
"ME",2020,43,213
"ME",2020,44,362
"ME",2020,45,685
"ME",2020,46,1131
"ME",2020,47,1317
"ME",2020,48,1508
"ME",2020,49,1535
"ME",2020,50,2299
"ME",2020,51,3040
"ME",2020,52,3325
"ME",2020,53,2975
"ME",2021,1,3424
"ME",2021,2,4333
"ME",2021,3,3680
"ME",2021,4,2816
"ME",2021,5,2080
"ME",2021,6,1530
"ME",2021,7,1031
"ME",2021,8,1023
"ME",2021,9,1113
"ME",2021,10,1217
"ME",2021,11,1384
"ME",2021,12,1358
"ME",2021,13,1598
"ME",2021,14,2208
"ME",2021,15,2958
"ME",2021,16,2914
"ME",2021,17,2077
"ME",2021,18,2231
"ME",2021,19,1869
"ME",2021,20,1490
"ME",2021,21,889
"ME",2021,22,562
"ME",2021,23,463
"ME",2021,24,271
"ME",2021,25,169
"ME",2021,26,165
"ME",2021,27,136
"ME",2021,28,183
"ME",2021,29,408
"ME",2021,30,481
"ME",2021,31,734
"ME",2021,32,1123
"ME",2021,33,1152
"ME",2021,34,1432
"ME",2021,35,2210
"ME",2021,36,2495
"ME",2021,37,3199
"ME",2021,38,3265
"ME",2021,39,4117
"ME",2021,40,3898
"ME",2021,41,2753
"ME",2021,42,3167
"ME",2021,43,2662
"ME",2021,44,4004
"ME",2021,45,3874
"ME",2021,46,3718
"ME",2021,47,4424
"ME",2021,48,2963
"ME",2021,49,5381
"ME",2021,50,7337
"ME",2021,51,5251
"ME",2021,52,6208
"ME",2022,1,5216
"ME",2022,2,7242
"ME",2022,3,6239
"ME",2022,4,7198
"ME",2022,5,6978
"ME",2022,6,6112
"ME",2022,7,21391
"ME",2022,8,16920
"ME",2022,9,6282
"ME",2022,10,2541
"ME",2022,11,1448
"ME",2022,12,1219
"ME",2022,13,1375
"ME",2022,14,1428
"ME",2022,15,1912
"ME",2022,16,2119
"ME",2022,17,2343
"ME",2022,18,5206
"ME",2022,19,4856
"ME",2022,20,4095
"ME",2022,21,3838
"ME",2022,22,2127
"ME",2022,23,1857
"ME",2022,24,1611
"ME",2022,25,1204
"ME",2022,26,1540
"ME",2022,27,1223
"ME",2022,28,1212
"ME",2022,29,1654
"ME",2022,30,1467
"ME",2022,31,1531
"ME",2022,32,1409
"ME",2022,33,1509
"ME",2022,34,1231
"ME",2022,35,1985
"ME",2022,36,1209
"ME",2022,37,1661
"ME",2022,38,1640
"ME",2022,39,1409
"ME",2022,40,2211
"ME",2022,41,1813
"ME",2022,42,2152
"ME",2022,43,1504
"ME",2022,44,1433
"ME",2022,45,1142
"ME",2022,46,800
"ME",2022,47,592
"ME",2022,48,847
"ME",2022,49,1032
"ME",2022,50,1262
"ME",2022,51,1178
"ME",2022,52,952
"ME",2023,1,1091
"ME",2023,2,1527
"ME",2023,3,1078
"ME",2023,4,1222
"ME",2023,5,1078
"ME",2023,6,1209
"ME",2023,7,929
"ME",2023,8,950
"ME",2023,9,1692
"ME",2023,10,1370
"ME",2023,11,973
"ME",2023,12,894
"ME",2023,13,681
"ME",2023,14,568
"ME",2023,15,484
"ME",2023,16,313
"ME",2023,17,405
"ME",2023,18,272
"ME",2023,19,262
"MI",2020,4,0
"MI",2020,5,0
"MI",2020,6,0
"MI",2020,7,0
"MI",2020,8,0
"MI",2020,9,0
"MI",2020,10,0
"MI",2020,11,2
"MI",2020,12,157
"MI",2020,13,2306
"MI",2020,14,7251
"MI",2020,15,11360
"MI",2020,16,8068
"MI",2020,17,6261
"MI",2020,18,6968
"MI",2020,19,5364
"MI",2020,20,4085
"MI",2020,21,5489
"MI",2020,22,3279
"MI",2020,23,3046
"MI",2020,24,1545
"MI",2020,25,1318
"MI",2020,26,2057
"MI",2020,27,2533
"MI",2020,28,3462
"MI",2020,29,4354
"MI",2020,30,4816
"MI",2020,31,5248
"MI",2020,32,4932
"MI",2020,33,4829
"MI",2020,34,5361
"MI",2020,35,5393
"MI",2020,36,4991
"MI",2020,37,5396
"MI",2020,38,5866
"MI",2020,39,5515
"MI",2020,40,6758
"MI",2020,41,7083
"MI",2020,42,9364
"MI",2020,43,13411
"MI",2020,44,18068
"MI",2020,45,26190
"MI",2020,46,39746
"MI",2020,47,51186
"MI",2020,48,49375
"MI",2020,49,50454
"MI",2020,50,45528
"MI",2020,51,34366
"MI",2020,52,25662
"MI",2020,53,20150
"MI",2021,1,22905
"MI",2021,2,21780
"MI",2021,3,16591
"MI",2021,4,14358
"MI",2021,5,11608
"MI",2021,6,9135
"MI",2021,7,7802
"MI",2021,8,8496
"MI",2021,9,9494
"MI",2021,10,11811
"MI",2021,11,17706
"MI",2021,12,26273
"MI",2021,13,39799
"MI",2021,14,49141
"MI",2021,15,55092
"MI",2021,16,44863
"MI",2021,17,32960
"MI",2021,18,23493
"MI",2021,19,18476
"MI",2021,20,12023
"MI",2021,21,7600
"MI",2021,22,3425
"MI",2021,23,2634
"MI",2021,24,1740
"MI",2021,25,1054
"MI",2021,26,1109
"MI",2021,27,935
"MI",2021,28,1572
"MI",2021,29,2160
"MI",2021,30,3800
"MI",2021,31,5657
"MI",2021,32,10919
"MI",2021,33,10820
"MI",2021,34,14329
"MI",2021,35,15518
"MI",2021,36,15513
"MI",2021,37,21773
"MI",2021,38,22607
"MI",2021,39,24500
"MI",2021,40,28844
"MI",2021,41,30818
"MI",2021,42,28119
"MI",2021,43,27536
"MI",2021,44,32115
"MI",2021,45,31593
"MI",2021,46,58849
"MI",2021,47,59292
"MI",2021,48,47723
"MI",2021,49,58837
"MI",2021,50,45890
"MI",2021,51,45898
"MI",2021,52,64747
"MI",2022,1,98413
"MI",2022,2,131970
"MI",2022,3,142272
"MI",2022,4,120666
"MI",2022,5,79364
"MI",2022,6,33861
"MI",2022,7,20535
"MI",2022,8,13062
"MI",2022,9,13050
"MI",2022,10,6339
"MI",2022,11,5569
"MI",2022,12,6749
"MI",2022,13,5322
"MI",2022,14,5761
"MI",2022,15,7724
"MI",2022,16,10481
"MI",2022,17,14483
"MI",2022,18,18945
"MI",2022,19,27705
"MI",2022,20,29267
"MI",2022,21,25968
"MI",2022,22,19535
"MI",2022,23,18453
"MI",2022,24,15578
"MI",2022,25,10681
"MI",2022,26,14353
"MI",2022,27,13102
"MI",2022,28,16681
"MI",2022,29,16445
"MI",2022,30,19653
"MI",2022,31,20173
"MI",2022,32,16137
"MI",2022,33,23165
"MI",2022,34,19414
"MI",2022,35,19158
"MI",2022,36,15854
"MI",2022,37,18375
"MI",2022,38,16901
"MI",2022,39,14678
"MI",2022,40,12880
"MI",2022,41,12548
"MI",2022,42,12414
"MI",2022,43,12167
"MI",2022,44,11651
"MI",2022,45,9992
"MI",2022,46,12860
"MI",2022,47,8933
"MI",2022,48,8831
"MI",2022,49,11918
"MI",2022,50,13043
"MI",2022,51,14323
"MI",2022,52,10927
"MI",2023,1,9793
"MI",2023,2,9814
"MI",2023,3,9686
"MI",2023,4,6528
"MI",2023,5,6030
"MI",2023,6,5799
"MI",2023,7,6888
"MI",2023,8,6547
"MI",2023,9,7483
"MI",2023,10,6903
"MI",2023,11,7438
"MI",2023,12,5989
"MI",2023,13,6562
"MI",2023,14,5263
"MI",2023,15,4646
"MI",2023,16,3867
"MI",2023,17,3124
"MI",2023,18,2630
"MI",2023,19,2718
"MN",2020,4,0
"MN",2020,5,0
"MN",2020,6,0
"MN",2020,7,0
"MN",2020,8,0
"MN",2020,9,0
"MN",2020,10,0
"MN",2020,11,5
"MN",2020,12,72
"MN",2020,13,206
"MN",2020,14,406
"MN",2020,15,465
"MN",2020,16,650
"MN",2020,17,913
"MN",2020,18,1922
"MN",2020,19,3922
"MN",2020,20,4323
"MN",2020,21,4723
"MN",2020,22,4786
"MN",2020,23,3406
"MN",2020,24,2988
"MN",2020,25,2450
"MN",2020,26,2463
"MN",2020,27,2958
"MN",2020,28,2865
"MN",2020,29,4158
"MN",2020,30,4200
"MN",2020,31,4931
"MN",2020,32,4803
"MN",2020,33,4528
"MN",2020,34,4330
"MN",2020,35,4631
"MN",2020,36,5821
"MN",2020,37,4753
"MN",2020,38,4001
"MN",2020,39,6250
"MN",2020,40,7094
"MN",2020,41,7573
"MN",2020,42,9194
"MN",2020,43,10626
"MN",2020,44,12816
"MN",2020,45,21435
"MN",2020,46,33592
"MN",2020,47,47353
"MN",2020,48,47147
"MN",2020,49,38057
"MN",2020,50,36162
"MN",2020,51,22663
"MN",2020,52,16087
"MN",2020,53,10649
"MN",2021,1,14468
"MN",2021,2,12783
"MN",2021,3,9163
"MN",2021,4,7822
"MN",2021,5,6515
"MN",2021,6,6162
"MN",2021,7,5508
"MN",2021,8,5487
"MN",2021,9,5600
"MN",2021,10,6611
"MN",2021,11,6949
"MN",2021,12,8592
"MN",2021,13,10981
"MN",2021,14,13112
"MN",2021,15,14434
"MN",2021,16,13330
"MN",2021,17,11551
"MN",2021,18,10498
"MN",2021,19,7874
"MN",2021,20,5728
"MN",2021,21,3742
"MN",2021,22,1736
"MN",2021,23,1519
"MN",2021,24,991
"MN",2021,25,768
"MN",2021,26,658
"MN",2021,27,706
"MN",2021,28,1039
"MN",2021,29,1618
"MN",2021,30,2779
"MN",2021,31,4449
"MN",2021,32,6288
"MN",2021,33,8295
"MN",2021,34,9926
"MN",2021,35,10937
"MN",2021,36,11872
"MN",2021,37,13249
"MN",2021,38,15328
"MN",2021,39,16463
"MN",2021,40,21110
"MN",2021,41,19851
"MN",2021,42,16635
"MN",2021,43,15854
"MN",2021,44,26423
"MN",2021,45,23741
"MN",2021,46,29551
"MN",2021,47,29869
"MN",2021,48,24779
"MN",2021,49,32567
"MN",2021,50,23176
"MN",2021,51,21200
"MN",2021,52,22554
"MN",2022,1,33814
"MN",2022,2,65817
"MN",2022,3,78179
"MN",2022,4,86825
"MN",2022,5,66360
"MN",2022,6,31988
"MN",2022,7,21447
"MN",2022,8,10113
"MN",2022,9,5862
"MN",2022,10,4590
"MN",2022,11,3068
"MN",2022,12,2802
"MN",2022,13,2775
"MN",2022,14,2981
"MN",2022,15,3932
"MN",2022,16,5379
"MN",2022,17,7653
"MN",2022,18,10421
"MN",2022,19,14188
"MN",2022,20,14803
"MN",2022,21,12247
"MN",2022,22,8398
"MN",2022,23,14357
"MN",2022,24,10569
"MN",2022,25,6549
"MN",2022,26,12457
"MN",2022,27,8642
"MN",2022,28,9524
"MN",2022,29,9495
"MN",2022,30,10065
"MN",2022,31,10442
"MN",2022,32,10243
"MN",2022,33,9941
"MN",2022,34,9631
"MN",2022,35,8388
"MN",2022,36,6438
"MN",2022,37,6355
"MN",2022,38,6685
"MN",2022,39,6122
"MN",2022,40,5964
"MN",2022,41,5386
"MN",2022,42,4762
"MN",2022,43,5126
"MN",2022,44,5021
"MN",2022,45,5196
"MN",2022,46,5086
"MN",2022,47,6553
"MN",2022,48,5221
"MN",2022,49,6346
"MN",2022,50,5724
"MN",2022,51,5830
"MN",2022,52,3663
"MN",2023,1,4738
"MN",2023,2,5547
"MN",2023,3,2626
"MN",2023,4,5337
"MN",2023,5,4306
"MN",2023,6,4483
"MN",2023,7,4974
"MN",2023,8,3340
"MN",2023,9,5257
"MN",2023,10,3611
"MN",2023,11,2786
"MN",2023,12,2611
"MN",2023,13,2434
"MN",2023,14,1937
"MN",2023,15,1817
"MN",2023,16,1622
"MN",2023,17,1265
"MN",2023,18,1237
"MN",2023,19,1202
"MO",2020,4,0
"MO",2020,5,0
"MO",2020,6,0
"MO",2020,7,0
"MO",2020,8,0
"MO",2020,9,0
"MO",2020,10,0
"MO",2020,11,1
"MO",2020,12,22
"MO",2020,13,394
"MO",2020,14,1316
"MO",2020,15,1684
"MO",2020,16,1572
"MO",2020,17,1248
"MO",2020,18,1359
"MO",2020,19,1781
"MO",2020,20,1049
"MO",2020,21,1155
"MO",2020,22,1333
"MO",2020,23,1469
"MO",2020,24,1387
"MO",2020,25,1583
"MO",2020,26,2404
"MO",2020,27,2762
"MO",2020,28,3449
"MO",2020,29,4387
"MO",2020,30,6778
"MO",2020,31,11723
"MO",2020,32,7673
"MO",2020,33,7336
"MO",2020,34,8192
"MO",2020,35,7783
"MO",2020,36,9131
"MO",2020,37,9157
"MO",2020,38,12025
"MO",2020,39,10452
"MO",2020,40,12526
"MO",2020,41,10325
"MO",2020,42,12705
"MO",2020,43,12840
"MO",2020,44,15998
"MO",2020,45,20840
"MO",2020,46,30198
"MO",2020,47,34443
"MO",2020,48,33031
"MO",2020,49,24129
"MO",2020,50,29305
"MO",2020,51,27821
"MO",2020,52,24607
"MO",2020,53,20927
"MO",2021,1,25589
"MO",2021,2,24242
"MO",2021,3,17476
"MO",2021,4,15000
"MO",2021,5,11815
"MO",2021,6,9021
"MO",2021,7,5840
"MO",2021,8,6109
"MO",2021,9,4189
"MO",2021,10,4220
"MO",2021,11,4382
"MO",2021,12,4492
"MO",2021,13,4102
"MO",2021,14,4017
"MO",2021,15,4464
"MO",2021,16,4431
"MO",2021,17,4387
"MO",2021,18,4778
"MO",2021,19,3183
"MO",2021,20,2936
"MO",2021,21,3167
"MO",2021,22,2872
"MO",2021,23,3492
"MO",2021,24,4227
"MO",2021,25,5093
"MO",2021,26,6394
"MO",2021,27,7976
"MO",2021,28,12288
"MO",2021,29,15792
"MO",2021,30,18345
"MO",2021,31,19646
"MO",2021,32,19426
"MO",2021,33,18113
"MO",2021,34,16437
"MO",2021,35,16117
"MO",2021,36,14546
"MO",2021,37,16443
"MO",2021,38,13524
"MO",2021,39,11871
"MO",2021,40,10198
"MO",2021,41,8169
"MO",2021,42,7272
"MO",2021,43,6935
"MO",2021,44,7166
"MO",2021,45,9249
"MO",2021,46,9935
"MO",2021,47,11813
"MO",2021,48,13770
"MO",2021,49,18938
"MO",2021,50,19542
"MO",2021,51,21639
"MO",2021,52,32046
"MO",2022,1,61015
"MO",2022,2,80463
"MO",2022,3,84285
"MO",2022,4,72834
"MO",2022,5,44426
"MO",2022,6,25032
"MO",2022,7,13598
"MO",2022,8,7685
"MO",2022,9,5367
"MO",2022,10,3988
"MO",2022,11,3223
"MO",2022,12,2824
"MO",2022,13,3094
"MO",2022,14,3501
"MO",2022,15,2544
"MO",2022,16,3285
"MO",2022,17,4502
"MO",2022,18,4772
"MO",2022,19,6383
"MO",2022,20,7732
"MO",2022,21,8015
"MO",2022,22,9669
"MO",2022,23,11225
"MO",2022,24,10971
"MO",2022,25,11628
"MO",2022,26,13568
"MO",2022,27,12780
"MO",2022,28,15315
"MO",2022,29,14477
"MO",2022,30,14847
"MO",2022,31,12576
"MO",2022,32,11617
"MO",2022,33,10759
"MO",2022,34,8995
"MO",2022,35,9823
"MO",2022,36,9475
"MO",2022,37,9610
"MO",2022,38,7732
"MO",2022,39,5849
"MO",2022,40,4925
"MO",2022,41,4725
"MO",2022,42,4633
"MO",2022,43,5125
"MO",2022,44,4942
"MO",2022,45,4921
"MO",2022,46,4624
"MO",2022,47,5668
"MO",2022,48,6615
"MO",2022,49,7793
"MO",2022,50,8371
"MO",2022,51,8046
"MO",2022,52,6187
"MO",2023,1,6783
"MO",2023,2,5429
"MO",2023,3,4419
"MO",2023,4,4465
"MO",2023,5,3704
"MO",2023,6,4019
"MO",2023,7,3974
"MO",2023,8,4266
"MO",2023,9,4315
"MO",2023,10,3381
"MO",2023,11,3414
"MO",2023,12,3028
"MO",2023,13,3224
"MO",2023,14,3046
"MO",2023,15,2307
"MO",2023,16,2122
"MO",2023,17,1892
"MO",2023,18,1934
"MO",2023,19,1568
"MS",2020,4,0
"MS",2020,5,0
"MS",2020,6,0
"MS",2020,7,0
"MS",2020,8,0
"MS",2020,9,0
"MS",2020,10,0
"MS",2020,11,0
"MS",2020,12,34
"MS",2020,13,343
"MS",2020,14,695
"MS",2020,15,934
"MS",2020,16,1354
"MS",2020,17,1538
"MS",2020,18,1667
"MS",2020,19,1861
"MS",2020,20,1665
"MS",2020,21,1881
"MS",2020,22,2078
"MS",2020,23,2272
"MS",2020,24,2164
"MS",2020,25,2149
"MS",2020,26,2799
"MS",2020,27,4467
"MS",2020,28,4988
"MS",2020,29,5632
"MS",2020,30,8551
"MS",2020,31,8732
"MS",2020,32,7655
"MS",2020,33,5915
"MS",2020,34,5182
"MS",2020,35,5542
"MS",2020,36,4273
"MS",2020,37,3432
"MS",2020,38,3431
"MS",2020,39,3337
"MS",2020,40,3620
"MS",2020,41,4050
"MS",2020,42,4576
"MS",2020,43,5306
"MS",2020,44,5494
"MS",2020,45,4660
"MS",2020,46,7118
"MS",2020,47,8001
"MS",2020,48,8240
"MS",2020,49,11232
"MS",2020,50,13804
"MS",2020,51,14971
"MS",2020,52,14682
"MS",2020,53,12730
"MS",2021,1,15180
"MS",2021,2,15664
"MS",2021,3,12928
"MS",2021,4,11845
"MS",2021,5,8650
"MS",2021,6,6432
"MS",2021,7,5644
"MS",2021,8,2494
"MS",2021,9,3784
"MS",2021,10,2769
"MS",2021,11,3157
"MS",2021,12,2023
"MS",2021,13,1521
"MS",2021,14,1465
"MS",2021,15,1464
"MS",2021,16,1645
"MS",2021,17,1639
"MS",2021,18,1347
"MS",2021,19,1444
"MS",2021,20,1744
"MS",2021,21,1170
"MS",2021,22,793
"MS",2021,23,828
"MS",2021,24,827
"MS",2021,25,780
"MS",2021,26,1472
"MS",2021,27,1453
"MS",2021,28,2496
"MS",2021,29,4951
"MS",2021,30,9290
"MS",2021,31,12937
"MS",2021,32,18821
"MS",2021,33,24682
"MS",2021,34,23780
"MS",2021,35,19487
"MS",2021,36,15621
"MS",2021,37,13216
"MS",2021,38,10828
"MS",2021,39,7967
"MS",2021,40,5266
"MS",2021,41,4292
"MS",2021,42,3435
"MS",2021,43,3380
"MS",2021,44,1998
"MS",2021,45,2112
"MS",2021,46,2171
"MS",2021,47,2685
"MS",2021,48,2006
"MS",2021,49,3287
"MS",2021,50,2909
"MS",2021,51,4668
"MS",2021,52,13350
"MS",2022,1,33842
"MS",2022,2,36074
"MS",2022,3,56776
"MS",2022,4,40054
"MS",2022,5,32009
"MS",2022,6,35237
"MS",2022,7,10906
"MS",2022,8,4189
"MS",2022,9,2676
"MS",2022,10,1514
"MS",2022,11,1071
"MS",2022,12,670
"MS",2022,13,557
"MS",2022,14,981
"MS",2022,15,731
"MS",2022,16,506
"MS",2022,17,604
"MS",2022,18,1034
"MS",2022,19,1958
"MS",2022,20,3070
"MS",2022,21,2489
"MS",2022,22,2538
"MS",2022,23,5012
"MS",2022,24,5200
"MS",2022,25,6890
"MS",2022,26,6772
"MS",2022,27,7785
"MS",2022,28,12426
"MS",2022,29,10105
"MS",2022,30,9737
"MS",2022,31,8493
"MS",2022,32,8455
"MS",2022,33,8502
"MS",2022,34,7190
"MS",2022,35,8144
"MS",2022,36,5825
"MS",2022,37,3619
"MS",2022,38,3103
"MS",2022,39,1869
"MS",2022,40,1614
"MS",2022,41,1359
"MS",2022,42,1269
"MS",2022,43,1358
"MS",2022,44,1336
"MS",2022,45,1369
"MS",2022,46,1044
"MS",2022,47,1375
"MS",2022,48,1834
"MS",2022,49,3379
"MS",2022,50,3255
"MS",2022,51,4413
"MS",2022,52,4075
"MS",2023,1,5778
"MS",2023,2,0
"MS",2023,3,9662
"MS",2023,4,3902
"MS",2023,5,3303
"MS",2023,6,3230
"MS",2023,7,3594
"MS",2023,8,2491
"MS",2023,9,2177
"MS",2023,10,1474
"MS",2023,11,1211
"MS",2023,12,1068
"MS",2023,13,1278
"MS",2023,14,1290
"MS",2023,15,1004
"MS",2023,16,1076
"MS",2023,17,944
"MS",2023,18,988
"MS",2023,19,800
"MT",2020,4,0
"MT",2020,5,0
"MT",2020,6,0
"MT",2020,7,0
"MT",2020,8,0
"MT",2020,9,0
"MT",2020,10,0
"MT",2020,11,0
"MT",2020,12,10
"MT",2020,13,55
"MT",2020,14,142
"MT",2020,15,125
"MT",2020,16,72
"MT",2020,17,35
"MT",2020,18,12
"MT",2020,19,4
"MT",2020,20,7
"MT",2020,21,16
"MT",2020,22,3
"MT",2020,23,43
"MT",2020,24,37
"MT",2020,25,69
"MT",2020,26,135
"MT",2020,27,252
"MT",2020,28,354
"MT",2020,29,724
"MT",2020,30,718
"MT",2020,31,860
"MT",2020,32,756
"MT",2020,33,841
"MT",2020,34,685
"MT",2020,35,832
"MT",2020,36,904
"MT",2020,37,778
"MT",2020,38,964
"MT",2020,39,1480
"MT",2020,40,2159
"MT",2020,41,2989
"MT",2020,42,4150
"MT",2020,43,4500
"MT",2020,44,5257
"MT",2020,45,5930
"MT",2020,46,6094
"MT",2020,47,8590
"MT",2020,48,7986
"MT",2020,49,5773
"MT",2020,50,5793
"MT",2020,51,4514
"MT",2020,52,3853
"MT",2020,53,2724
"MT",2021,1,2835
"MT",2021,2,3593
"MT",2021,3,2604
"MT",2021,4,2282
"MT",2021,5,2268
"MT",2021,6,1787
"MT",2021,7,1303
"MT",2021,8,1340
"MT",2021,9,1109
"MT",2021,10,893
"MT",2021,11,1232
"MT",2021,12,1187
"MT",2021,13,883
"MT",2021,14,980
"MT",2021,15,1106
"MT",2021,16,904
"MT",2021,17,951
"MT",2021,18,958
"MT",2021,19,853
"MT",2021,20,632
"MT",2021,21,530
"MT",2021,22,545
"MT",2021,23,590
"MT",2021,24,430
"MT",2021,25,382
"MT",2021,26,350
"MT",2021,27,348
"MT",2021,28,407
"MT",2021,29,495
"MT",2021,30,887
"MT",2021,31,1439
"MT",2021,32,1795
"MT",2021,33,2258
"MT",2021,34,2896
"MT",2021,35,3823
"MT",2021,36,3651
"MT",2021,37,5640
"MT",2021,38,6433
"MT",2021,39,6000
"MT",2021,40,6255
"MT",2021,41,6161
"MT",2021,42,6273
"MT",2021,43,5571
"MT",2021,44,4897
"MT",2021,45,4232
"MT",2021,46,3589
"MT",2021,47,2876
"MT",2021,48,1915
"MT",2021,49,1680
"MT",2021,50,1126
"MT",2021,51,1022
"MT",2021,52,1639
"MT",2022,1,3498
"MT",2022,2,7574
"MT",2022,3,9915
"MT",2022,4,15009
"MT",2022,5,11499
"MT",2022,6,9678
"MT",2022,7,5467
"MT",2022,8,4574
"MT",2022,9,3861
"MT",2022,10,3321
"MT",2022,11,488
"MT",2022,12,359
"MT",2022,13,239
"MT",2022,14,245
"MT",2022,15,228
"MT",2022,16,349
"MT",2022,17,418
"MT",2022,18,603
"MT",2022,19,727
"MT",2022,20,1080
"MT",2022,21,1305
"MT",2022,22,1496
"MT",2022,23,1972
"MT",2022,24,2088
"MT",2022,25,1963
"MT",2022,26,2127
"MT",2022,27,2199
"MT",2022,28,2682
"MT",2022,29,2315
"MT",2022,30,2259
"MT",2022,31,2146
"MT",2022,32,1862
"MT",2022,33,1848
"MT",2022,34,1714
"MT",2022,35,1392
"MT",2022,36,1148
"MT",2022,37,1314
"MT",2022,38,1430
"MT",2022,39,1279
"MT",2022,40,1099
"MT",2022,41,1031
"MT",2022,42,948
"MT",2022,43,755
"MT",2022,44,857
"MT",2022,45,829
"MT",2022,46,884
"MT",2022,47,971
"MT",2022,48,918
"MT",2022,49,1133
"MT",2022,50,1088
"MT",2022,51,1024
"MT",2022,52,786
"MT",2023,1,897
"MT",2023,2,768
"MT",2023,3,508
"MT",2023,4,525
"MT",2023,5,602
"MT",2023,6,820
"MT",2023,7,702
"MT",2023,8,791
"MT",2023,9,719
"MT",2023,10,591
"MT",2023,11,664
"MT",2023,12,693
"MT",2023,13,573
"MT",2023,14,506
"MT",2023,15,477
"MT",2023,16,339
"MT",2023,17,279
"MT",2023,18,249
"MT",2023,19,202
"NC",2020,4,0
"NC",2020,5,0
"NC",2020,6,0
"NC",2020,7,0
"NC",2020,8,0
"NC",2020,9,0
"NC",2020,10,1
"NC",2020,11,8
"NC",2020,12,95
"NC",2020,13,557
"NC",2020,14,1194
"NC",2020,15,1843
"NC",2020,16,1785
"NC",2020,17,2243
"NC",2020,18,2979
"NC",2020,19,2838
"NC",2020,20,3169
"NC",2020,21,4274
"NC",2020,22,4596
"NC",2020,23,6540
"NC",2020,24,7575
"NC",2020,25,8716
"NC",2020,26,9122
"NC",2020,27,10882
"NC",2020,28,11259
"NC",2020,29,14018
"NC",2020,30,13519
"NC",2020,31,13618
"NC",2020,32,11365
"NC",2020,33,10202
"NC",2020,34,10081
"NC",2020,35,11535
"NC",2020,36,10974
"NC",2020,37,8491
"NC",2020,38,9427
"NC",2020,39,9286
"NC",2020,40,10436
"NC",2020,41,12269
"NC",2020,42,13662
"NC",2020,43,14413
"NC",2020,44,15793
"NC",2020,45,16169
"NC",2020,46,18232
"NC",2020,47,23935
"NC",2020,48,25867
"NC",2020,49,28245
"NC",2020,50,40996
"NC",2020,51,42105
"NC",2020,52,43808
